TGT_FUND_NBR,EFFTV_STRT_DT,EFFTV_END_DT,FUND_NBR,TRGT_FUND_WGT,WGT_TYPE
2600,1/1/2012,12/31/2012,2015,0.05,"MODEL"
2604,1/1/2012,12/31/2012,2025,0.07565,"MODEL"
2602,1/1/2012,12/31/2012,2017,0.0336,"MODEL"
2609,1/1/2012,12/31/2012,2010,0.0468,"MODEL"
2605,1/1/2012,12/31/2012,2027,0.02896,"MODEL"
2602,1/1/2012,12/31/2012,2023,0.0312,"MODEL"
2605,1/1/2012,12/31/2012,2010,0.02808,"FIRM"
2601,1/1/2012,12/31/2012,2011,0.05879,"MODEL"
2605,1/1/2012,12/31/2012,2022,0.04212,"FIRM"
2605,1/1/2012,12/31/2012,2023,0.05265,"FIRM"
2605,1/1/2012,12/31/2012,2024,0.102,"FIRM"
2605,1/1/2012,12/31/2012,2025,0.04,"FIRM"
2605,1/1/2012,12/31/2012,2027,0.02896,"FIRM"
2605,1/1/2012,12/31/2012,2029,0.05,"FIRM"
2605,1/1/2012,12/31/2012,2030,0.02896,"FIRM"
2606,1/1/2012,12/31/2012,2011,0.15679,"FIRM"
2606,1/1/2012,12/31/2012,2012,0.06406,"FIRM"
2606,1/1/2012,12/31/2012,2013,0.0961,"FIRM"
2606,1/1/2012,12/31/2012,2014,0.19261,"FIRM"
2606,1/1/2012,12/31/2012,2015,0,"FIRM"
2606,1/1/2012,12/31/2012,2017,0.0672,"FIRM"
2606,1/1/2012,12/31/2012,2019,0.0416,"FIRM"
2606,1/1/2012,12/31/2012,2010,0.03328,"FIRM"
2606,1/1/2012,12/31/2012,2022,0.04992,"FIRM"
2606,1/1/2012,12/31/2012,2023,0.0624,"FIRM"
2606,1/1/2012,12/31/2012,2024,0.0994,"FIRM"
2606,1/1/2012,12/31/2012,2025,0.022,"FIRM"
2606,1/1/2012,12/31/2012,2027,0.03432,"FIRM"
2604,1/1/2012,12/31/2012,2024,0.12722,"MODEL"
2606,1/1/2012,12/31/2012,2029,0.046,"FIRM"
2606,1/1/2012,12/31/2012,2030,0.03432,"FIRM"
2607,1/1/2012,12/31/2012,2011,0.18131,"FIRM"
2607,1/1/2012,12/31/2012,2012,0.07407,"FIRM"
2607,1/1/2012,12/31/2012,2013,0.11111,"FIRM"
2607,1/1/2012,12/31/2012,2014,0.132,"FIRM"
2607,1/1/2012,12/31/2012,2015,0,"FIRM"
2607,1/1/2012,12/31/2012,2017,0.0777,"FIRM"
2607,1/1/2012,12/31/2012,2019,0.0481,"FIRM"
2607,1/1/2012,12/31/2012,2010,0.03848,"FIRM"
2607,1/1/2012,12/31/2012,2022,0.05772,"FIRM"
2607,1/1/2012,12/31/2012,2023,0.07215,"FIRM"
2607,1/1/2012,12/31/2012,2024,0.0802,"FIRM"
2607,1/1/2012,12/31/2012,2025,0.0078,"FIRM"
2607,1/1/2012,12/31/2012,2027,0.03968,"FIRM"
2607,1/1/2012,12/31/2012,2029,0.04,"FIRM"
2605,1/1/2012,12/31/2012,2019,0.0351,"MODEL"
2607,1/1/2012,12/31/2012,2030,0.03968,"FIRM"
2608,1/1/2012,12/31/2012,2011,0.20581,"FIRM"
2608,1/1/2012,12/31/2012,2012,0.08408,"FIRM"
2608,1/1/2012,12/31/2012,2013,0.12613,"FIRM"
2608,1/1/2012,12/31/2012,2014,0.0744,"FIRM"
2608,1/1/2012,12/31/2012,2015,0,"FIRM"
2608,1/1/2012,12/31/2012,2017,0.0882,"FIRM"
2608,1/1/2012,12/31/2012,2019,0.0546,"FIRM"
2608,1/1/2012,12/31/2012,2010,0.04368,"FIRM"
2608,1/1/2012,12/31/2012,2022,0.06552,"FIRM"
2605,1/1/2012,12/31/2012,2014,0.25407,"MODEL"
2604,1/1/2012,12/31/2012,2011,0.1078,"MODEL"
2600,1/1/2012,12/31/2012,2027,0.01073,"MODEL"
2603,1/1/2012,12/31/2012,2017,0.03885,"MODEL"
2601,1/1/2012,12/31/2012,2025,0.17982,"MODEL"
2605,1/1/2012,12/31/2012,2022,0.04212,"MODEL"
2609,1/1/2012,12/31/2012,2012,0.09009,"MODEL"
2600,1/1/2012,12/31/2012,2023,0.0195,"MODEL"
2609,1/1/2012,12/31/2012,2029,0.03,"MODEL"
2602,1/1/2012,12/31/2012,2029,0.024,"MODEL"
2607,1/1/2012,12/31/2012,2012,0.07407,"MODEL"
2605,1/1/2012,12/31/2012,2017,0.0567,"MODEL"
2609,1/1/2012,12/31/2012,2023,0.08775,"MODEL"
2603,1/1/2012,12/31/2012,2013,0.05556,"MODEL"
2601,1/1/2012,12/31/2012,2015,0.282,"FIRM"
2601,1/1/2012,12/31/2012,2017,0.0252,"FIRM"
2601,1/1/2012,12/31/2012,2019,0.0156,"FIRM"
2601,1/1/2012,12/31/2012,2010,0.01248,"FIRM"
2601,1/1/2012,12/31/2012,2022,0.01872,"FIRM"
2601,1/1/2012,12/31/2012,2023,0.0234,"FIRM"
2602,1/1/2012,12/31/2012,2022,0.02496,"MODEL"
2601,1/1/2012,12/31/2012,2024,0.03666,"FIRM"
2601,1/1/2012,12/31/2012,2025,0.12972,"FIRM"
2601,1/1/2012,12/31/2012,2027,0.01287,"FIRM"
2601,1/1/2012,12/31/2012,2029,0.008,"FIRM"
2601,1/1/2012,12/31/2012,2030,0.01287,"FIRM"
2602,1/1/2012,12/31/2012,2011,0.07839,"FIRM"
2602,1/1/2012,12/31/2012,2012,0.03203,"FIRM"
2602,1/1/2012,12/31/2012,2013,0.04805,"FIRM"
2602,1/1/2012,12/31/2012,2014,0.29893,"FIRM"
2602,1/1/2012,12/31/2012,2015,0.186,"FIRM"
2602,1/1/2012,12/31/2012,2017,0.0336,"FIRM"
2602,1/1/2012,12/31/2012,2019,0.0208,"FIRM"
2602,1/1/2012,12/31/2012,2010,0.01664,"FIRM"
2602,1/1/2012,12/31/2012,2022,0.02496,"FIRM"
2602,1/1/2012,12/31/2012,2023,0.0312,"FIRM"
2602,1/1/2012,12/31/2012,2024,0.0658,"FIRM"
2602,1/1/2012,12/31/2012,2025,0.10528,"FIRM"
2602,1/1/2012,12/31/2012,2027,0.01716,"FIRM"
2602,1/1/2012,12/31/2012,2029,0.024,"FIRM"
2602,1/1/2012,12/31/2012,2030,0.01716,"FIRM"
2603,1/1/2012,12/31/2012,2011,0.09065,"FIRM"
2603,1/1/2012,12/31/2012,2012,0.03704,"FIRM"
2603,1/1/2012,12/31/2012,2013,0.05556,"FIRM"
2603,1/1/2012,12/31/2012,2014,0.29357,"FIRM"
2603,1/1/2012,12/31/2012,2015,0.13,"FIRM"
2603,1/1/2012,12/31/2012,2017,0.03885,"FIRM"
2603,1/1/2012,12/31/2012,2019,0.02405,"FIRM"
2603,1/1/2012,12/31/2012,2010,0.01924,"FIRM"
2603,1/1/2012,12/31/2012,2022,0.02886,"FIRM"
2603,1/1/2012,12/31/2012,2023,0.03608,"FIRM"
2603,1/1/2012,12/31/2012,2024,0.08474,"FIRM"
2603,1/1/2012,12/31/2012,2025,0.08768,"FIRM"
2603,1/1/2012,12/31/2012,2027,0.01984,"FIRM"
2603,1/1/2012,12/31/2012,2029,0.034,"FIRM"
2603,1/1/2012,12/31/2012,2030,0.01984,"FIRM"
2604,1/1/2012,12/31/2012,2011,0.1078,"FIRM"
2604,1/1/2012,12/31/2012,2012,0.04404,"FIRM"
2604,1/1/2012,12/31/2012,2013,0.06607,"FIRM"
2604,1/1/2012,12/31/2012,2014,0.27469,"FIRM"
2604,1/1/2012,12/31/2012,2015,0.08,"FIRM"
2604,1/1/2012,12/31/2012,2017,0.0462,"FIRM"
2604,1/1/2012,12/31/2012,2019,0.0286,"FIRM"
2604,1/1/2012,12/31/2012,2010,0.02288,"FIRM"
2604,1/1/2012,12/31/2012,2022,0.03432,"FIRM"
2604,1/1/2012,12/31/2012,2023,0.0429,"FIRM"
2604,1/1/2012,12/31/2012,2024,0.0952,"FIRM"
2604,1/1/2012,12/31/2012,2025,0.06612,"FIRM"
2604,1/1/2012,12/31/2012,2027,0.02359,"FIRM"
2604,1/1/2012,12/31/2012,2029,0.044,"FIRM"
2604,1/1/2012,12/31/2012,2030,0.02359,"FIRM"
2605,1/1/2012,12/31/2012,2011,0.1323,"FIRM"
2605,1/1/2012,12/31/2012,2012,0.05405,"FIRM"
2605,1/1/2012,12/31/2012,2013,0.08108,"FIRM"
2605,1/1/2012,12/31/2012,2014,0.238,"FIRM"
2605,1/1/2012,12/31/2012,2015,0.03,"FIRM"
2605,1/1/2012,12/31/2012,2017,0.0567,"FIRM"
2605,1/1/2012,12/31/2012,2019,0.0351,"FIRM"
2609,1/1/2012,12/31/2012,2025,0,"FIRM"
2609,1/1/2012,12/31/2012,2027,0.04826,"FIRM"
2609,1/1/2012,12/31/2012,2029,0.03,"FIRM"
2609,1/1/2012,12/31/2012,2030,0.04826,"FIRM"
2609,1/1/2012,12/31/2012,2011,0.2205,"MODEL"
2604,1/1/2012,12/31/2012,2012,0.04404,"MODEL"
2601,1/1/2012,12/31/2012,2022,0.01872,"MODEL"
2606,1/1/2012,12/31/2012,2022,0.04992,"MODEL"
2600,1/1/2012,12/31/2012,2022,0.0156,"MODEL"
2601,1/1/2012,12/31/2012,2024,0.10404,"MODEL"
2602,1/1/2012,12/31/2012,2011,0.07839,"MODEL"
2604,1/1/2012,12/31/2012,2023,0.0429,"MODEL"
2601,1/1/2012,12/31/2012,2019,0.0156,"MODEL"
2607,1/1/2012,12/31/2012,2013,0.11111,"MODEL"
2601,1/1/2012,12/31/2012,2014,0.41815,"MODEL"
2609,1/1/2012,12/31/2012,2017,0.0945,"MODEL"
2603,1/1/2012,12/31/2012,2029,0.034,"MODEL"
2607,1/1/2012,12/31/2012,2025,0.0078,"MODEL"
2608,1/1/2012,12/31/2012,2017,0.0882,"MODEL"
2608,1/1/2012,12/31/2012,2011,0.20581,"MODEL"
2600,1/1/2012,12/31/2012,2019,0.013,"MODEL"
2606,1/1/2012,12/31/2012,2011,0.15679,"MODEL"
2609,1/1/2012,12/31/2012,2019,0.0585,"MODEL"
2607,1/1/2012,12/31/2012,2029,0.04,"MODEL"
2600,1/1/2012,12/31/2012,2013,0.03003,"MODEL"
2606,1/1/2012,12/31/2012,2010,0.03328,"MODEL"
2602,1/1/2012,12/31/2012,2013,0.04805,"MODEL"
2600,1/1/2012,12/31/2012,2010,0.0104,"MODEL"
2606,1/1/2012,12/31/2012,2029,0.046,"MODEL"
2607,1/1/2012,12/31/2012,2023,0.07215,"MODEL"
2608,1/1/2012,12/31/2012,2030,0.04504,"MODEL"
2601,1/1/2012,12/31/2012,2015,0.05,"MODEL"
2607,1/1/2012,12/31/2012,2017,0.0777,"MODEL"
2606,1/1/2012,12/31/2012,2019,0.0416,"MODEL"
2608,1/1/2012,12/31/2012,2014,0.0744,"MODEL"
2601,1/1/2012,12/31/2012,2017,0.0252,"MODEL"
2601,1/1/2012,12/31/2012,2012,0.02402,"MODEL"
2600,1/1/2012,12/31/2012,2014,0.44337,"MODEL"
2609,1/1/2012,12/31/2012,2027,0.04826,"MODEL"
2607,1/1/2012,12/31/2012,2024,0.0802,"MODEL"
2608,1/1/2012,12/31/2012,2019,0.0546,"MODEL"
2603,1/1/2012,12/31/2012,2030,0.01984,"MODEL"
2607,1/1/2012,12/31/2012,2030,0.03968,"MODEL"
2603,1/1/2012,12/31/2012,2022,0.02886,"MODEL"
2600,1/1/2012,12/31/2012,2011,0.04899,"FIRM"
2600,1/1/2012,12/31/2012,2012,0.02002,"FIRM"
2600,1/1/2012,12/31/2012,2013,0.03003,"FIRM"
2600,1/1/2012,12/31/2012,2014,0.3055,"FIRM"
2600,1/1/2012,12/31/2012,2015,0.33,"FIRM"
2600,1/1/2012,12/31/2012,2017,0.021,"FIRM"
2600,1/1/2012,12/31/2012,2019,0.013,"FIRM"
2600,1/1/2012,12/31/2012,2010,0.0104,"FIRM"
2600,1/1/2012,12/31/2012,2022,0.0156,"FIRM"
2608,1/1/2012,12/31/2012,2024,0.0496,"MODEL"
2600,1/1/2012,12/31/2012,2023,0.0195,"FIRM"
2600,1/1/2012,12/31/2012,2024,0.0235,"FIRM"
2600,1/1/2012,12/31/2012,2025,0.141,"FIRM"
2600,1/1/2012,12/31/2012,2027,0.01073,"FIRM"
2600,1/1/2012,12/31/2012,2029,0,"FIRM"
2600,1/1/2012,12/31/2012,2030,0.01073,"FIRM"
2601,1/1/2012,12/31/2012,2011,0.05879,"FIRM"
2601,1/1/2012,12/31/2012,2012,0.02402,"FIRM"
2601,1/1/2012,12/31/2012,2013,0.03604,"FIRM"
2601,1/1/2012,12/31/2012,2014,0.30363,"FIRM"
2600,1/1/2012,12/31/2012,2024,0.102,"MODEL"
2609,1/1/2012,12/31/2012,2022,0.0702,"MODEL"
2609,1/1/2012,12/31/2012,2030,0.04826,"MODEL"
2600,1/1/2012,12/31/2012,2012,0.02002,"MODEL"
2607,1/1/2012,12/31/2012,2011,0.18131,"MODEL"
2600,1/1/2012,12/31/2012,2011,0.04899,"MODEL"
2608,1/1/2012,12/31/2012,2022,0.06552,"MODEL"
2601,1/1/2012,12/31/2012,2010,0.01248,"MODEL"
2606,1/1/2012,12/31/2012,2023,0.0624,"MODEL"
2604,1/1/2012,12/31/2012,2013,0.06607,"MODEL"
2605,1/1/2012,12/31/2012,2012,0.05405,"MODEL"
2603,1/1/2012,12/31/2012,2014,0.35917,"MODEL"
2603,1/1/2012,12/31/2012,2024,0.1292,"MODEL"
2605,1/1/2012,12/31/2012,2025,0.04306,"MODEL"
2605,1/1/2012,12/31/2012,2029,0.05,"MODEL"
2604,1/1/2012,12/31/2012,2010,0.02288,"MODEL"
2601,1/1/2012,12/31/2012,2027,0.01287,"MODEL"
2602,1/1/2012,12/31/2012,2025,0.13313,"MODEL"
2602,1/1/2012,12/31/2012,2024,0.11485,"MODEL"
2604,1/1/2012,12/31/2012,2029,0.044,"MODEL"
2602,1/1/2012,12/31/2012,2015,0.03,"MODEL"
2605,1/1/2012,12/31/2012,2010,0.02808,"MODEL"
2606,1/1/2012,12/31/2012,2012,0.06406,"MODEL"
2606,1/1/2012,12/31/2012,2017,0.0672,"MODEL"
2603,1/1/2012,12/31/2012,2012,0.03704,"MODEL"
2606,1/1/2012,12/31/2012,2027,0.03432,"MODEL"
2609,1/1/2012,12/31/2012,2014,0.042,"MODEL"
2603,1/1/2012,12/31/2012,2027,0.01984,"MODEL"
2608,1/1/2012,12/31/2012,2027,0.04504,"MODEL"
2604,1/1/2012,12/31/2012,2022,0.03432,"MODEL"
2606,1/1/2012,12/31/2012,2014,0.19261,"MODEL"
2602,1/1/2012,12/31/2012,2014,0.37803,"MODEL"
2605,1/1/2012,12/31/2012,2023,0.05265,"MODEL"
2601,1/1/2012,12/31/2012,2013,0.03604,"MODEL"
2603,1/1/2012,12/31/2012,2023,0.03608,"MODEL"
2603,1/1/2012,12/31/2012,2011,0.09065,"MODEL"
2603,1/1/2012,12/31/2012,2019,0.02405,"MODEL"
2600,1/1/2012,12/31/2012,2017,0.021,"MODEL"
2605,1/1/2012,12/31/2012,2024,0.11287,"MODEL"
2603,1/1/2012,12/31/2012,2025,0.10762,"MODEL"
2607,1/1/2012,12/31/2012,2019,0.0481,"MODEL"
2604,1/1/2012,12/31/2012,2017,0.0462,"MODEL"
2604,1/1/2012,12/31/2012,2014,0.31314,"MODEL"
2607,1/1/2012,12/31/2012,2010,0.03848,"MODEL"
2607,1/1/2012,12/31/2012,2022,0.05772,"MODEL"
2605,1/1/2012,12/31/2012,2011,0.1323,"MODEL"
2608,1/1/2012,12/31/2012,2012,0.08408,"MODEL"
2608,1/1/2012,12/31/2012,2023,0.0819,"FIRM"
2608,1/1/2012,12/31/2012,2024,0.0496,"FIRM"
2608,1/1/2012,12/31/2012,2025,0,"FIRM"
2608,1/1/2012,12/31/2012,2027,0.04504,"FIRM"
2608,1/1/2012,12/31/2012,2029,0.036,"FIRM"
2608,1/1/2012,12/31/2012,2030,0.04504,"FIRM"
2609,1/1/2012,12/31/2012,2011,0.2205,"FIRM"
2609,1/1/2012,12/31/2012,2012,0.09009,"FIRM"
2609,1/1/2012,12/31/2012,2013,0.13514,"FIRM"
2609,1/1/2012,12/31/2012,2014,0.042,"FIRM"
2609,1/1/2012,12/31/2012,2015,0,"FIRM"
2609,1/1/2012,12/31/2012,2017,0.0945,"FIRM"
2609,1/1/2012,12/31/2012,2019,0.0585,"FIRM"
2609,1/1/2012,12/31/2012,2010,0.0468,"FIRM"
2609,1/1/2012,12/31/2012,2022,0.0702,"FIRM"
2609,1/1/2012,12/31/2012,2023,0.08775,"FIRM"
2609,1/1/2012,12/31/2012,2024,0.028,"FIRM"
2606,1/1/2013,8/23/2013,2019,0.0403,"MODEL"
2601,1/1/2013,8/23/2013,2010,0.01144,"MODEL"
2601,1/1/2013,8/23/2013,2013,0.03303,"MODEL"
2600,1/1/2013,8/23/2013,2023,0.0195,"MODEL"
2609,1/1/2013,8/23/2013,2013,0.13514,"MODEL"
2604,1/1/2013,8/23/2013,2011,0.1029,"MODEL"
2601,1/1/2013,8/23/2013,2023,0.02145,"MODEL"
2602,1/1/2013,8/23/2013,2019,0.02015,"MODEL"
2601,1/1/2013,8/23/2013,2019,0.0143,"MODEL"
2607,1/1/2013,8/23/2013,2013,0.10811,"MODEL"
2606,1/1/2013,8/23/2013,2027,0.03325,"MODEL"
2600,1/1/2013,8/23/2013,2011,0.04899,"MODEL"
2609,1/1/2013,8/23/2013,2027,0.04826,"MODEL"
2601,1/1/2013,8/23/2013,2029,0.004,"MODEL"
2602,1/1/2013,8/23/2013,2029,0.022,"MODEL"
2602,1/1/2013,8/23/2013,2017,0.03255,"MODEL"
2601,1/1/2013,8/23/2013,2012,0.02202,"MODEL"
2606,1/1/2013,8/23/2013,2013,0.0931,"MODEL"
2600,1/1/2013,8/23/2013,2015,0.05,"MODEL"
2603,1/1/2013,8/23/2013,2023,0.0351,"MODEL"
2608,1/1/2013,8/23/2013,2013,0.12313,"MODEL"
2606,1/1/2013,8/23/2013,2011,0.15189,"MODEL"
2609,1/1/2013,8/23/2013,2014,0.042,"MODEL"
2601,1/1/2013,8/23/2013,2017,0.0231,"MODEL"
2605,1/1/2013,8/23/2013,2030,0.02788,"MODEL"
2602,1/1/2013,8/23/2013,2013,0.04655,"MODEL"
2604,1/1/2013,8/23/2013,2022,0.03276,"MODEL"
2606,1/1/2013,8/23/2013,2022,0.04836,"MODEL"
2607,1/1/2013,8/23/2013,2029,0.04,"MODEL"
2602,1/1/2013,8/23/2013,2022,0.02418,"MODEL"
2605,1/1/2013,8/23/2013,2019,0.0338,"MODEL"
2604,1/1/2013,8/23/2013,2010,0.02184,"MODEL"
2608,1/1/2013,8/23/2013,2012,0.08208,"MODEL"
2607,1/1/2013,8/23/2013,2010,0.03744,"MODEL"
2609,1/1/2013,8/23/2013,2010,0.0468,"MODEL"
2600,1/1/2013,8/23/2013,2013,0.03003,"MODEL"
2607,1/1/2013,8/23/2013,2011,0.1764,"MODEL"
2609,1/1/2013,8/23/2013,2012,0.09009,"MODEL"
2601,1/1/2013,8/23/2013,2014,0.43076,"MODEL"
2606,1/1/2013,8/23/2013,2010,0.03224,"MODEL"
2603,1/1/2013,8/23/2013,2011,0.0882,"MODEL"
2604,1/1/2013,8/23/2013,2014,0.32459,"MODEL"
2607,1/1/2013,8/23/2013,2030,0.03861,"MODEL"
2600,1/1/2013,8/23/2013,2024,0.102,"MODEL"
2605,1/1/2013,8/23/2013,2023,0.0507,"MODEL"
2604,1/1/2013,8/23/2013,2024,0.13025,"MODEL"
2600,1/1/2013,8/23/2013,2012,0.02002,"MODEL"
2602,1/1/2013,8/23/2013,2023,0.03022,"MODEL"
2609,1/1/2013,8/23/2013,2019,0.0585,"MODEL"
2602,1/1/2013,8/23/2013,2015,0.04,"MODEL"
2609,1/1/2013,8/23/2013,2023,0.08775,"MODEL"
2601,1/1/2013,8/23/2013,2022,0.01716,"MODEL"
2608,1/1/2013,8/23/2013,2024,0.0568,"MODEL"
2600,1/1/2013,8/23/2013,2017,0.021,"MODEL"
2602,1/1/2013,8/23/2013,2012,0.03103,"MODEL"
2602,1/1/2013,8/23/2013,2025,0.13787,"MODEL"
2604,1/1/2013,8/23/2013,2025,0.08317,"MODEL"
2609,1/1/2013,8/23/2013,2022,0.0702,"MODEL"
2603,1/1/2013,8/23/2013,2012,0.03603,"MODEL"
2605,1/1/2013,8/23/2013,2025,0.04808,"MODEL"
2604,1/1/2013,8/23/2013,2013,0.06306,"MODEL"
2604,1/1/2013,8/23/2013,2027,0.02252,"MODEL"
2600,1/1/2013,8/23/2013,2025,0.20463,"MODEL"
2605,1/1/2013,8/23/2013,2012,0.05205,"MODEL"
2605,1/1/2013,8/23/2013,2013,0.07808,"MODEL"
2608,1/1/2013,8/23/2013,2014,0.0852,"MODEL"
2605,1/1/2013,8/23/2013,2022,0.04056,"MODEL"
2600,1/1/2013,8/23/2013,2019,0.013,"MODEL"
2602,1/1/2013,8/23/2013,2010,0.01612,"MODEL"
2603,1/1/2013,8/23/2013,2013,0.05405,"MODEL"
2603,1/1/2013,8/23/2013,2030,0.01931,"MODEL"
2608,1/1/2013,8/23/2013,2017,0.0861,"MODEL"
2607,1/1/2013,8/23/2013,2019,0.0468,"MODEL"
2601,1/1/2013,8/23/2013,2030,0.0118,"MODEL"
2608,1/1/2013,8/23/2013,2030,0.04397,"MODEL"
2605,1/1/2013,8/23/2013,2011,0.1274,"MODEL"
2608,1/1/2013,8/23/2013,2010,0.04264,"MODEL"
2602,1/1/2013,8/23/2013,2030,0.01663,"MODEL"
2601,1/1/2013,8/23/2013,2024,0.10302,"MODEL"
2602,1/1/2013,8/23/2013,2011,0.07594,"MODEL"
2606,1/1/2013,8/23/2013,2017,0.0651,"MODEL"
2605,1/1/2013,8/23/2013,2010,0.02704,"MODEL"
2607,1/1/2013,8/23/2013,2024,0.0856,"MODEL"
2608,1/1/2013,8/23/2013,2023,0.07995,"MODEL"
2600,1/1/2013,8/23/2013,2027,0.01073,"MODEL"
2600,1/1/2013,8/23/2013,2010,0.0104,"MODEL"
2604,1/1/2013,8/23/2013,2017,0.0441,"MODEL"
2601,1/1/2013,8/23/2013,2027,0.0118,"MODEL"
2603,1/1/2013,8/23/2013,2024,0.12784,"MODEL"
2603,1/1/2013,8/23/2013,2027,0.01931,"MODEL"
2606,1/1/2013,8/23/2013,2024,0.1022,"MODEL"
2606,1/1/2013,8/23/2013,2025,0.025,"MODEL"
2601,1/1/2013,8/23/2013,2025,0.19223,"MODEL"
2608,1/1/2013,8/23/2013,2029,0.038,"MODEL"
2601,1/1/2013,8/23/2013,2011,0.05389,"MODEL"
2603,1/1/2013,8/23/2013,2025,0.11327,"MODEL"
2602,1/1/2013,8/23/2013,2014,0.37915,"MODEL"
2606,1/1/2013,8/23/2013,2030,0.03325,"MODEL"
2607,1/1/2013,8/23/2013,2023,0.0702,"MODEL"
2609,1/1/2013,8/23/2013,2029,0.03,"MODEL"
2608,1/1/2013,8/23/2013,2027,0.04397,"MODEL"
2602,1/1/2013,8/23/2013,2027,0.01663,"MODEL"
2604,1/1/2013,8/23/2013,2029,0.042,"MODEL"
2603,1/1/2013,8/23/2013,2010,0.01872,"MODEL"
2607,1/1/2013,8/23/2013,2017,0.0756,"MODEL"
2602,1/1/2013,8/23/2013,2024,0.11098,"MODEL"
2607,1/1/2013,8/23/2013,2012,0.07207,"MODEL"
2606,1/1/2013,8/23/2013,2012,0.06206,"MODEL"
2604,1/1/2013,8/23/2013,2012,0.04204,"MODEL"
2606,1/1/2013,8/23/2013,2014,0.2048,"MODEL"
2608,1/1/2013,8/23/2013,2011,0.2009,"MODEL"
2607,1/1/2013,8/23/2013,2025,0.0104,"MODEL"
2604,1/1/2013,8/23/2013,2023,0.04095,"MODEL"
2604,1/1/2013,8/23/2013,2030,0.02252,"MODEL"
2604,1/1/2013,8/23/2013,2019,0.0273,"MODEL"
2603,1/1/2013,8/23/2013,2019,0.0234,"MODEL"
2600,1/1/2013,8/23/2013,2014,0.44337,"MODEL"
2600,1/1/2013,8/23/2013,2030,0.01073,"MODEL"
2608,1/1/2013,8/23/2013,2019,0.0533,"MODEL"
2607,1/1/2013,8/23/2013,2022,0.05616,"MODEL"
2605,1/1/2013,8/23/2013,2024,0.1155,"MODEL"
2609,1/1/2013,8/23/2013,2017,0.0945,"MODEL"
2608,1/1/2013,8/23/2013,2022,0.06396,"MODEL"
2603,1/1/2013,8/23/2013,2029,0.032,"MODEL"
2601,1/1/2013,8/23/2013,2015,0.05,"MODEL"
2609,1/1/2013,8/23/2013,2030,0.04826,"MODEL"
2605,1/1/2013,8/23/2013,2017,0.0546,"MODEL"
2609,1/1/2013,8/23/2013,2011,0.2205,"MODEL"
2607,1/1/2013,8/23/2013,2027,0.03861,"MODEL"
2607,1/1/2013,8/23/2013,2014,0.144,"MODEL"
2600,1/1/2013,8/23/2013,2022,0.0156,"MODEL"
2603,1/1/2013,8/23/2013,2022,0.02808,"MODEL"
2605,1/1/2013,8/23/2013,2014,0.26643,"MODEL"
2606,1/1/2013,8/23/2013,2029,0.048,"MODEL"
2603,1/1/2013,8/23/2013,2014,0.36689,"MODEL"
2603,1/1/2013,8/23/2013,2017,0.0378,"MODEL"
2605,1/1/2013,8/23/2013,2027,0.02788,"MODEL"
2605,1/1/2013,8/23/2013,2029,0.05,"MODEL"
2609,1/1/2013,8/23/2013,2024,0.028,"MODEL"
2606,1/1/2013,8/23/2013,2023,0.06045,"MODEL"
2609,1/1/2013,1/6/2014,2030,0.04826,"FIRM"
2605,1/1/2013,1/6/2014,2024,0.101,"FIRM"
2605,1/1/2013,1/6/2014,2025,0.044,"FIRM"
2605,1/1/2013,1/6/2014,2027,0.02788,"FIRM"
2605,1/1/2013,1/6/2014,2029,0.05,"FIRM"
2605,1/1/2013,1/6/2014,2030,0.02788,"FIRM"
2606,1/1/2013,1/6/2014,2011,0.15189,"FIRM"
2606,1/1/2013,1/6/2014,2012,0.06206,"FIRM"
2606,1/1/2013,1/6/2014,2013,0.0931,"FIRM"
2606,1/1/2013,1/6/2014,2014,0.2048,"FIRM"
2606,1/1/2013,1/6/2014,2015,0,"FIRM"
2606,1/1/2013,1/6/2014,2017,0.0651,"FIRM"
2606,1/1/2013,1/6/2014,2019,0.0403,"FIRM"
2606,1/1/2013,1/6/2014,2010,0.03224,"FIRM"
2606,1/1/2013,1/6/2014,2022,0.04836,"FIRM"
2606,1/1/2013,1/6/2014,2023,0.06045,"FIRM"
2606,1/1/2013,1/6/2014,2024,0.1022,"FIRM"
2606,1/1/2013,1/6/2014,2025,0.025,"FIRM"
2606,1/1/2013,1/6/2014,2027,0.03325,"FIRM"
2606,1/1/2013,1/6/2014,2029,0.048,"FIRM"
2606,1/1/2013,1/6/2014,2030,0.03325,"FIRM"
2607,1/1/2013,1/6/2014,2011,0.1764,"FIRM"
2607,1/1/2013,1/6/2014,2012,0.07207,"FIRM"
2607,1/1/2013,1/6/2014,2013,0.10811,"FIRM"
2607,1/1/2013,1/6/2014,2014,0.144,"FIRM"
2607,1/1/2013,1/6/2014,2015,0,"FIRM"
2607,1/1/2013,1/6/2014,2017,0.0756,"FIRM"
2607,1/1/2013,1/6/2014,2019,0.0468,"FIRM"
2607,1/1/2013,1/6/2014,2010,0.03744,"FIRM"
2607,1/1/2013,1/6/2014,2022,0.05616,"FIRM"
2607,1/1/2013,1/6/2014,2023,0.0702,"FIRM"
2607,1/1/2013,1/6/2014,2024,0.0856,"FIRM"
2607,1/1/2013,1/6/2014,2025,0.0104,"FIRM"
2607,1/1/2013,1/6/2014,2027,0.03861,"FIRM"
2607,1/1/2013,1/6/2014,2029,0.04,"FIRM"
2607,1/1/2013,1/6/2014,2030,0.03861,"FIRM"
